buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
1450.0,29.0,100.0,0.0,27.407997745832706,2900,1450.0,135.2210853099823
1500.0,30.0,100.0,0.0,27.6759039463678,3000,1500.0,138.83433747291565
1550.0,31.0,100.0,0.0,29.71094142643976,3100,1550.0,142.20010137557983
1600.0,32.0,100.0,0.0,29.495242461238263,3200,1600.0,145.59047937393188
1650.0,33.0,100.0,0.0,28.815010529357405,3300,1650.0,149.06089329719543
1700.0,34.0,100.0,0.0,29.493840389976786,3400,1700.0,152.45143270492554
1750.0,35.0,100.0,0.0,28.789354010013493,3500,1750.0,155.92493963241577
1800.0,36.0,100.0,0.0,28.476463471432588,3600,1800.0,159.43661236763
1850.0,37.0,100.0,0.0,28.97806524981061,3700,1850.0,162.88749885559082
1900.0,38.0,100.0,0.0,28.11440863576643,3800,1900.0,166.44439435005188
1950.0,39.0,100.0,0.0,27.944894583294136,3900,1950.0,170.0228660106659
2000.0,40.0,100.0,0.0,29.032648148354525,4000,2000.0,173.46726512908936
2050.0,41.0,100.0,0.0,4.9276565189715535,4100,2050.0,193.760888338089
2100.0,42.0,100.0,0.0,27.655974589469757,4200,2100.0,197.37674403190613
2150.0,43.0,100.0,0.0,31.172983172788747,4300,2150.0,200.5846507549286
2200.0,44.0,100.0,0.0,27.01026940501153,4400,2200.0,204.28694677352905
2250.0,45.0,100.0,0.0,30.386835354266417,4500,2250.0,207.57784628868103
2300.0,46.0,100.0,0.0,30.48676803715133,4600,2300.0,210.85795831680298
2350.0,47.0,100.0,0.0,27.722766256581448,4700,2350.0,214.4651026725769
2400.0,48.0,100.0,0.0,28.263923050072172,4800,2400.0,218.00318241119385
2450.0,49.0,100.0,0.0,32.0492921203502,4900,2450.0,221.1233766078949
2500.0,50.0,100.0,0.0,27.237583218293082,5000,2500.0,224.79477500915527
2550.0,51.0,100.0,0.0,30.54365365045941,5100,2550.0,228.06877827644348
2600.0,52.0,100.0,0.0,27.836120183593582,5200,2600.0,231.66123366355896
2650.0,53.0,100.0,0.0,28.615884362545845,5300,2650.0,235.1557972431183
2700.0,54.0,100.0,0.0,30.01908872402569,5400,2700.0,238.48701167106628
2750.0,55.0,100.0,0.0,26.044336990536046,5500,2750.0,242.32661890983582
2800.0,56.0,100.0,0.0,26.84709027502319,5600,2800.0,246.05141830444336
2850.0,57.0,100.0,0.0,30.262769887508437,5700,2850.0,249.35580921173096
2900.0,58.0,100.0,0.0,27.8966870462669,5800,2900.0,252.94046473503113
2950.0,59.0,100.0,0.0,27.512377212613085,5900,2950.0,256.5751929283142
3000.0,60.0,100.0,0.0,31.03737764563552,6000,3000.0,259.79711532592773
3050.0,61.0,100.0,0.0,5.12292623397542,6100,3050.0,279.3172097206116
3100.0,62.0,100.0,0.0,29.717031329286613,6200,3100.0,282.682284116745
3150.0,63.0,100.0,0.0,29.48236128022057,6300,3150.0,286.0741431713104
3200.0,64.0,100.0,0.0,30.121709025272107,6400,3200.0,289.39400839805603
3250.0,65.0,100.0,0.0,29.146560367956646,6500,3250.0,292.82494616508484
3300.0,66.0,100.0,0.0,31.012650085097455,6600,3300.0,296.0494372844696
3350.0,67.0,100.0,0.0,27.71582331273652,6700,3350.0,299.6574852466583
3400.0,68.0,100.0,0.0,27.01096691995287,6800,3400.0,303.35968589782715
3450.0,69.0,100.0,0.0,29.60475714106534,6900,3450.0,306.73752188682556
3500.0,70.0,100.0,0.0,28.024981986200466,7000,3500.0,310.30576729774475
3550.0,71.0,100.0,0.0,28.462422621276488,7100,3550.0,313.8191728591919
3600.0,72.0,100.0,0.0,30.09525670993425,7200,3600.0,317.1419563293457
3650.0,73.0,100.0,0.0,28.577136187097043,7300,3650.0,320.6412582397461
3700.0,74.0,100.0,0.0,31.909679480839603,7400,3700.0,323.7751045227051
3750.0,75.0,100.0,0.0,27.392986675851862,7500,3750.0,327.42567467689514
3800.0,76.0,100.0,0.0,27.302318914579097,7600,3800.0,331.0883674621582
3850.0,77.0,100.0,0.0,31.545804625585433,7700,3850.0,334.25836157798767
3900.0,78.0,100.0,0.0,27.04096628666569,7800,3900.0,337.95645546913147
3950.0,79.0,100.0,0.0,28.836132506519114,7900,3950.0,341.4243276119232
4000.0,80.0,100.0,0.0,29.92650201386337,8000,4000.0,344.76584815979004
4050.0,81.0,100.0,0.0,5.123084482090157,8100,4050.0,364.28533959388733
4100.0,82.0,100.0,0.0,28.11227930293303,8200,4100.0,367.84250497817993
4150.0,83.0,100.0,0.0,30.54136952458748,8300,4150.0,371.1167528629303
4200.0,84.0,100.0,0.0,29.656315708124378,8400,4200.0,374.488716840744
4250.0,85.0,100.0,0.0,26.77048487765518,8500,4250.0,378.2241749763489
4300.0,86.0,100.0,0.0,32.456508799456216,8600,4300.0,381.3052213191986
4350.0,87.0,100.0,0.0,28.43067025361519,8700,4350.0,384.822550535202
4400.0,88.0,100.0,0.0,27.050756995457878,8800,4400.0,388.5193054676056
4450.0,89.0,100.0,0.0,30.063167497835558,8900,4450.0,391.8456358909607
4500.0,90.0,100.0,0.0,28.86852331824648,9000,4500.0,395.3096168041229
4550.0,91.0,100.0,0.0,26.883269178803214,9100,4550.0,399.0294032096863
4600.0,92.0,100.0,0.0,30.88857727612394,9200,4600.0,402.2668466567993
4650.0,93.0,100.0,0.0,28.35171915635617,9300,4650.0,405.7939701080322
4700.0,94.0,100.0,0.0,26.90519767664734,9400,4700.0,409.5107252597809
4750.0,95.0,100.0,0.0,30.618095413641,9500,4750.0,412.7767684459686
4800.0,96.0,100.0,0.0,29.306693984059685,9600,4800.0,416.1889588832855
4850.0,97.0,100.0,0.0,26.477981688210715,9700,4850.0,419.9656825065613
4900.0,98.0,100.0,0.0,27.122117958435812,9800,4900.0,423.65271067619324
4950.0,99.0,100.0,8.0,27.643592750152923,9900,4950.0,427.2701859474182
5000.0,100.0,100.0,0.0,27.97538398000432,10000,5000.0,430.844758272171
5050.0,101.0,100.0,0.0,5.123467096215158,10100,5050.0,450.3627917766571
5100.0,102.0,100.0,0.0,28.529072411863016,10200,5100.0,453.86798882484436
5150.0,103.0,100.0,0.0,28.840353875886,10300,5150.0,457.3353533744812
5200.0,104.0,100.0,0.0,28.731827015152852,10400,5200.0,460.8158152103424
5250.0,105.0,100.0,0.0,28.946564952929698,10500,5250.0,464.2704567909241
5300.0,106.0,100.0,0.0,27.87229645361699,10600,5300.0,467.8582491874695
5350.0,107.0,100.0,0.0,29.49999722182777,10700,5350.0,471.24808073043823
5400.0,108.0,100.0,0.0,28.66629837403336,10800,5400.0,474.7364983558655
5450.0,109.0,100.0,0.0,31.263423327800144,10900,5450.0,477.93512511253357
5500.0,110.0,100.0,17.0,27.876080992157046,11000,5500.0,481.52243065834045
5550.0,111.0,100.0,7.0,27.92338256675312,11100,5550.0,485.1036591529846
5600.0,112.0,100.0,15.0,30.461077863446075,11200,5600.0,488.3865375518799
5650.0,113.0,100.0,0.0,25.743218651126107,11300,5650.0,492.2710566520691
5700.0,114.0,100.0,0.0,29.546940302881385,11400,5700.0,495.65550231933594
5750.0,115.0,100.0,0.0,30.268308311108235,11500,5750.0,498.9592888355255
5800.0,116.0,100.0,0.0,29.216812813283894,11600,5800.0,502.38197660446167
5850.0,117.0,100.0,0.0,28.410432307838928,11700,5850.0,505.9018111228943
5900.0,118.0,100.0,0.0,28.953554657574134,11800,5900.0,509.3556191921234
5950.0,119.0,100.0,0.0,29.158014556817093,11900,5950.0,512.7852084636688
6000.0,120.0,100.0,0.0,27.803614645437133,12000,6000.0,516.3818638324738
6050.0,121.0,100.0,0.0,4.765385079285989,12100,6050.0,537.3665277957916
6100.0,122.0,100.0,0.0,28.26458586824617,12200,6100.0,540.904524564743
6150.0,123.0,100.0,0.0,26.238447537167815,12300,6150.0,544.7157266139984
6200.0,124.0,100.0,0.0,28.418108896344094,12400,6200.0,548.2346096038818
6250.0,125.0,100.0,0.0,29.891192258557034,12500,6250.0,551.5800774097443
6300.0,126.0,100.0,9.0,29.229289806915997,12600,6300.0,555.0013039112091
6350.0,127.0,100.0,0.0,28.091609515815186,12700,6350.0,558.5610864162445
6400.0,128.0,100.0,0.0,29.189773852715902,12800,6400.0,561.986944437027
6450.0,129.0,100.0,10.0,28.347359888932903,12900,6450.0,565.5146102905273
6500.0,130.0,100.0,21.0,27.850809102318077,13000,6500.0,569.1051709651947
6550.0,131.0,100.0,13.0,29.105377075021686,13100,6550.0,572.540962934494
6600.0,132.0,100.0,0.0,27.591268082104452,13200,6600.0,576.1652989387512
6650.0,133.0,100.0,15.0,28.070915619750053,13300,6650.0,579.7277057170868
6700.0,134.0,100.0,0.0,29.7744489854563,13400,6700.0,583.0862903594971
6750.0,135.0,100.0,0.0,29.541302741824417,13500,6750.0,586.4713823795319
6800.0,136.0,100.0,0.0,28.56422139058585,13600,6800.0,589.9722661972046
6850.0,137.0,100.0,0.0,29.57541483846288,13700,6850.0,593.3534533977509
6900.0,138.0,100.0,0.0,27.750394756150992,13800,6900.0,596.9570062160492
6950.0,139.0,100.0,20.0,30.32914133606454,13900,6950.0,600.2541658878326
7000.0,140.0,100.0,0.0,25.210824818083783,14000,7000.0,604.220716714859
7050.0,141.0,100.0,0.0,4.969884434389643,14100,7050.0,624.3419096469879
7100.0,142.0,100.0,15.0,28.232590878087734,14200,7100.0,627.8839159011841
7150.0,143.0,100.0,0.0,30.832227501529736,14300,7150.0,631.1272764205933
7200.0,144.0,100.0,0.0,27.144647054559762,14400,7200.0,634.8112449645996
7250.0,145.0,100.0,0.0,26.97930893591708,14500,7250.0,638.5177898406982
7300.0,146.0,100.0,23.0,29.45142860673803,14600,7300.0,641.9132115840912
7350.0,147.0,100.0,0.0,28.42132089662023,14700,7350.0,645.4316973686218
7400.0,148.0,100.0,0.0,27.344997730868705,14800,7400.0,649.0886740684509
7450.0,149.0,100.0,11.0,29.51033145566292,14900,7450.0,652.4773187637329
7500.0,150.0,100.0,12.0,27.00102942815205,15000,7500.0,656.1808822154999
7550.0,151.0,100.0,15.0,28.09015710930505,15100,7550.0,659.7408485412598
7600.0,152.0,100.0,0.0,30.544592309496103,15200,7600.0,663.0147511959076
7650.0,153.0,100.0,0.0,25.695355426347493,15300,7650.0,666.9065058231354
7700.0,154.0,100.0,16.0,29.0409864357127,15400,7700.0,670.3499157428741
7750.0,155.0,100.0,16.0,28.327093022227054,15500,7750.0,673.8801057338715
7800.0,156.0,100.0,0.0,29.909964979923483,15600,7800.0,677.2234740257263
7850.0,157.0,100.0,0.0,27.4578079560466,15700,7850.0,680.8654260635376
7900.0,158.0,100.0,0.0,29.185313517241294,15800,7900.0,684.2918076515198
7950.0,159.0,100.0,0.0,28.70628887712614,15900,7950.0,687.7753658294678
8000.0,160.0,100.0,12.0,29.11319742883991,16000,8000.0,691.210235118866
8050.0,161.0,100.0,0.0,4.923774194989278,16100,8050.0,711.5198595523834
8100.0,162.0,100.0,9.0,26.9654640131333,16200,8100.0,715.2283074855804
8150.0,163.0,100.0,12.0,29.045680336052307,16300,8150.0,718.6711611747742
8200.0,164.0,100.0,0.0,30.49659679302884,16400,8200.0,721.950216293335
8250.0,165.0,100.0,0.0,23.733189925996744,16500,8250.0,726.1637258529663
8300.0,166.0,100.0,0.0,28.524765134898963,16600,8300.0,729.6694519519806
8350.0,167.0,100.0,14.0,30.084567082968928,16700,8350.0,732.9934160709381
8400.0,168.0,100.0,13.0,28.337194114425188,16800,8400.0,736.5223476886749
8450.0,169.0,100.0,0.0,27.920873161018868,16900,8450.0,740.1038982868195
8500.0,170.0,100.0,14.0,31.740627790772532,17000,8500.0,743.2544357776642
8550.0,171.0,100.0,13.0,27.795542485396137,17100,8550.0,746.8521358966827
8600.0,172.0,100.0,0.0,28.820946595715746,17200,8600.0,750.3218352794647
8650.0,173.0,100.0,11.0,31.526387417538615,17300,8650.0,753.4937825202942
8700.0,174.0,100.0,0.0,27.793166504253424,17400,8700.0,757.0917899608612
8750.0,175.0,100.0,0.0,28.901524675765142,17500,8750.0,760.5518155097961
8800.0,176.0,100.0,0.0,30.803024529077998,17600,8800.0,763.79825091362
8850.0,177.0,100.0,7.0,26.37466399736348,17700,8850.0,767.5897693634033
8900.0,178.0,100.0,14.0,29.48153236063043,17800,8900.0,770.981724023819
8950.0,179.0,100.0,15.0,29.734122905886554,17900,8950.0,774.3448641300201
9000.0,180.0,100.0,15.0,28.21324871855618,18000,9000.0,777.8892991542816
9050.0,181.0,100.0,9.0,4.835433164556206,18100,9050.0,798.569970369339
9100.0,182.0,100.0,0.0,31.18514207802754,18200,9100.0,801.7766265869141
9150.0,183.0,100.0,18.0,27.643856930934383,18300,9150.0,805.3940677642822
9200.0,184.0,100.0,14.0,28.957362649076632,18400,9200.0,808.8474214076996
9250.0,185.0,100.0,0.0,30.9385868567007,18500,9250.0,812.0796315670013
9300.0,186.0,100.0,7.0,26.787566871456843,18600,9300.0,815.8127074241638
9350.0,187.0,100.0,11.0,29.06872133578905,18700,9350.0,819.252831697464
9400.0,188.0,100.0,16.0,30.842291644131635,18800,9400.0,822.4951338768005
9450.0,189.0,100.0,4.0,27.017754350918445,18900,9450.0,826.1964044570923
9500.0,190.0,100.0,9.0,27.80556659712906,19000,9500.0,829.7928071022034
9550.0,191.0,100.0,12.0,31.465908738823902,19100,9550.0,832.9708507061005
9600.0,192.0,100.0,0.0,27.297558594544462,19200,9600.0,836.6341829299927
9650.0,193.0,100.0,12.0,30.491592956123785,19300,9650.0,839.9137759208679
9700.0,194.0,100.0,0.0,31.014514465403316,19400,9700.0,843.138073682785
9750.0,195.0,100.0,0.0,24.817286063754857,19500,9750.0,847.1675243377686
9800.0,196.0,100.0,0.0,28.518271754807962,19600,9800.0,850.6740486621857
9850.0,197.0,100.0,0.0,30.971877889557593,19700,9850.0,853.9027845859528
9900.0,198.0,100.0,0.0,27.163963894882432,19800,9900.0,857.5841336250305
9950.0,199.0,100.0,0.0,31.077829798455543,19900,9950.0,860.8018622398376
10000.0,200.0,100.0,15.0,29.831709149825905,20000,10000.0,864.1540005207062
10050.0,201.0,100.0,0.0,4.828335750242516,20100,10050.0,884.8650715351105
10100.0,202.0,100.0,13.0,27.15886128312239,20200,10100.0,888.5471119880676
10150.0,203.0,100.0,15.0,30.408405161398278,20300,10150.0,891.8356766700745
10200.0,204.0,100.0,0.0,28.48214287533216,20400,10200.0,895.3466491699219
10250.0,205.0,100.0,0.0,28.01426767302332,20500,10250.0,898.9162592887878
10300.0,206.0,100.0,2.0,30.65691904799112,20600,10300.0,902.1781663894653
10350.0,207.0,100.0,13.0,28.067401045993677,20700,10350.0,905.7410187721252
10400.0,208.0,100.0,7.0,25.337422708792204,20800,10400.0,909.6877508163452
10450.0,209.0,100.0,13.0,29.230564982244452,20900,10450.0,913.1088280677795
10500.0,210.0,100.0,18.0,28.545648152269447,21000,10500.0,916.6119894981384
10550.0,211.0,100.0,11.0,27.045164924537918,21100,10550.0,920.309508562088
10600.0,212.0,100.0,7.0,29.66818462826917,21200,10600.0,923.6801235675812
10650.0,213.0,100.0,9.0,29.58461248941619,21300,10650.0,927.0602598190308
10700.0,214.0,100.0,18.0,27.062604610774844,21400,10700.0,930.7553963661194
10750.0,215.0,100.0,14.0,31.18782498905085,21500,10750.0,933.9617764949799
10800.0,216.0,100.0,17.0,27.075341715881603,21600,10800.0,937.6551747322083
10850.0,217.0,100.0,10.0,28.437681006721288,21700,10850.0,941.1716365814209
10900.0,218.0,100.0,0.0,31.25278210819236,21800,10900.0,944.3713521957397
10950.0,219.0,100.0,13.0,27.44172784777579,21900,10950.0,948.0154383182526
11000.0,220.0,100.0,2.0,28.54846155092264,22000,11000.0,951.5182547569275
11050.0,221.0,100.0,0.0,4.917690579761904,22100,11050.0,971.8530032634735
11100.0,222.0,100.0,18.0,27.70772333471906,22200,11100.0,975.4621059894562
11150.0,223.0,100.0,18.0,26.596417644841683,22300,11150.0,979.2220115661621
11200.0,224.0,100.0,17.0,31.43128868160696,22400,11200.0,982.4035551548004
11250.0,225.0,100.0,11.0,27.323295453509076,22500,11250.0,986.0634362697601
11300.0,226.0,100.0,9.0,28.77909589688142,22600,11300.0,989.5381815433502
11350.0,227.0,100.0,15.0,31.43319902622601,22700,11350.0,992.7195317745209
11400.0,228.0,100.0,0.0,28.75774976839142,22800,11400.0,996.1968564987183
11450.0,229.0,100.0,0.0,27.62782939121873,22900,11450.0,999.8163957595825
11500.0,230.0,100.0,0.0,29.767376369127323,23000,11500.0,1003.1757788658142
11550.0,231.0,100.0,11.0,28.29953637060125,23100,11550.0,1006.7094058990479
11600.0,232.0,100.0,0.0,27.532492254996466,23200,11600.0,1010.3414788246155
11650.0,233.0,100.0,0.0,29.806309980495836,23300,11650.0,1013.6964738368988
11700.0,234.0,100.0,16.0,28.06514549525503,23400,11700.0,1017.2596130371094
11750.0,235.0,100.0,16.0,26.6565166550797,23500,11750.0,1021.0110414028168
11800.0,236.0,100.0,8.0,31.49113533231739,23600,11800.0,1024.1865389347076
11850.0,237.0,100.0,0.0,28.26141490753682,23700,11850.0,1027.7249331474304
11900.0,238.0,100.0,0.0,24.684405035959877,23800,11900.0,1031.7760746479034
11950.0,239.0,100.0,0.0,30.637356180492517,23900,11950.0,1035.0400650501251
12000.0,240.0,100.0,22.0,27.739529747861056,24000,12000.0,1038.6450295448303
12050.0,241.0,100.0,0.0,4.891208469606316,24100,12050.0,1059.0898756980896
12100.0,242.0,100.0,0.0,29.252827167308954,24200,12100.0,1062.5083494186401
12150.0,243.0,100.0,0.0,27.58878353201869,24300,12150.0,1066.1330115795135
12200.0,244.0,100.0,0.0,28.026051246537673,24400,12200.0,1069.7011213302612
12250.0,245.0,100.0,16.0,28.924301541503883,24500,12250.0,1073.1584222316742
12300.0,246.0,100.0,0.0,28.772196082092638,24600,12300.0,1076.6340005397797
12350.0,247.0,100.0,1.0,27.22025829594713,24700,12350.0,1080.3077356815338
12400.0,248.0,100.0,0.0,30.586345287809117,24800,12400.0,1083.5771691799164
12450.0,249.0,100.0,0.0,28.129051347759393,24900,12450.0,1087.1322133541107
12500.0,250.0,100.0,11.0,24.795450878859356,25000,12500.0,1091.1652121543884
12550.0,251.0,100.0,0.0,30.780069228854437,25100,12550.0,1094.4140684604645
12600.0,252.0,100.0,0.0,29.187661319903437,25200,12600.0,1097.8401744365692
12650.0,253.0,100.0,0.0,26.398039612441426,25300,12650.0,1101.628335237503
12700.0,254.0,100.0,4.0,30.5727076213096,25400,12700.0,1104.8992276191711
12750.0,255.0,100.0,21.0,28.985665091252617,25500,12750.0,1108.3492093086243
12800.0,256.0,100.0,14.0,28.13394759362177,25600,12800.0,1111.9036345481873
12850.0,257.0,100.0,0.0,30.001586521122547,25700,12850.0,1115.236792564392
12900.0,258.0,100.0,0.0,28.60558949807649,25800,12900.0,1118.732613325119
12950.0,259.0,100.0,0.0,26.0475896081749,25900,12950.0,1122.571741104126
13000.0,260.0,100.0,7.0,31.104868834698355,26000,13000.0,1125.7866723537445
13050.0,261.0,100.0,0.0,4.9686809211352045,26100,13050.0,1145.9127390384674
13100.0,262.0,100.0,0.0,26.336722553946966,26200,13100.0,1149.7097194194794
13150.0,263.0,100.0,18.0,29.537601726211772,26300,13150.0,1153.0952355861664
13200.0,264.0,100.0,10.0,27.91490258910924,26400,13200.0,1156.6775522232056
13250.0,265.0,100.0,18.0,27.99285800046838,26500,13250.0,1160.2498924732208
13300.0,266.0,100.0,12.0,29.79469011008745,26600,13300.0,1163.6061959266663
13350.0,267.0,100.0,19.0,28.556615378100243,26700,13350.0,1167.1080121994019
13400.0,268.0,100.0,10.0,28.62879316813883,26800,13400.0,1170.6009995937347
13450.0,269.0,100.0,16.0,29.85706237766005,26900,13450.0,1173.9502918720245
13500.0,270.0,100.0,20.0,27.57756779404982,27000,13500.0,1177.5764281749725
13550.0,271.0,100.0,14.0,27.729824510832824,27100,13550.0,1181.1826543807983
13600.0,272.0,100.0,22.0,29.64613673243523,27200,13600.0,1184.5557761192322
13650.0,273.0,100.0,0.0,29.871258084204634,27300,13650.0,1187.9034764766693
13700.0,274.0,100.0,14.0,29.529075653443613,27400,13700.0,1191.289969921112
13750.0,275.0,100.0,23.0,29.385808257836523,27500,13750.0,1194.6929740905762
13800.0,276.0,100.0,21.0,28.858443014760773,27600,13800.0,1198.158165216446
13850.0,277.0,100.0,15.0,28.073899283719,27700,13850.0,1201.7201931476593
13900.0,278.0,100.0,20.0,29.106819211245714,27800,13900.0,1205.1558148860931
13950.0,279.0,100.0,0.0,27.792919720198462,27900,13950.0,1208.7538540363312
14000.0,280.0,100.0,0.0,26.28016776233573,28000,14000.0,1212.5590057373047
14050.0,281.0,100.0,0.0,4.924287060055969,28100,14050.0,1232.8665144443512
14100.0,282.0,100.0,7.0,28.593744450308062,28200,14100.0,1236.3637840747833
14150.0,283.0,100.0,14.0,27.465240882629836,28300,14150.0,1240.0047504901886
14200.0,284.0,100.0,19.0,30.972365038323122,28400,14200.0,1243.233435869217
14250.0,285.0,100.0,16.0,25.767825862423912,28500,14250.0,1247.1142449378967
14300.0,286.0,100.0,14.0,28.760226488538983,28600,14300.0,1250.5912697315216
14350.0,287.0,100.0,15.0,28.457424902336502,28700,14350.0,1254.1052920818329
14400.0,288.0,100.0,15.0,29.191492542476144,28800,14400.0,1257.5309479236603
14450.0,289.0,100.0,14.0,29.266960436156353,28900,14450.0,1260.9477708339691
14500.0,290.0,100.0,0.0,29.22543643883,29000,14500.0,1264.369448184967
14550.0,291.0,100.0,8.0,27.895907786032215,29100,14550.0,1267.9542043209076
14600.0,292.0,100.0,4.0,26.569030129655577,29200,14600.0,1271.7179856300354
14650.0,293.0,100.0,18.0,29.524964103089705,29300,14650.0,1275.104950428009
14700.0,294.0,100.0,18.0,28.448679256928777,29400,14700.0,1278.620052576065
14750.0,295.0,100.0,18.0,29.338351315352668,29500,14750.0,1282.0285608768463
14800.0,296.0,100.0,3.0,29.64281163386841,29600,14800.0,1285.4020607471466
14850.0,297.0,100.0,12.0,28.546363107105623,29700,14850.0,1288.9051344394684
14900.0,298.0,100.0,18.0,27.678457182372306,29800,14900.0,1292.5180532932281
14950.0,299.0,100.0,19.0,28.764451306081643,29900,14950.0,1295.994567155838
15000.0,300.0,100.0,17.0,26.673887724172562,30000,15000.0,1299.7435524463654
15050.0,301.0,100.0,14.0,4.82962420935173,30100,15050.0,1320.4490978717804
15100.0,302.0,100.0,17.0,28.230169995361944,30200,15100.0,1323.9914078712463
15150.0,303.0,100.0,7.0,29.091811026800606,30300,15150.0,1327.4288020133972
15200.0,304.0,100.0,13.0,26.07563524757562,30400,15200.0,1331.2638006210327
15250.0,305.0,100.0,13.0,28.644855083519584,30500,15250.0,1334.7548294067383
15300.0,306.0,100.0,18.0,29.181425038463953,30600,15300.0,1338.1816675662994
15350.0,307.0,100.0,19.0,29.108695818131725,30700,15350.0,1341.6170680522919
15400.0,308.0,100.0,13.0,28.232708702441617,30800,15400.0,1345.1590600013733
15450.0,309.0,100.0,19.0,29.237121873226183,30900,15450.0,1348.5793693065643
15500.0,310.0,100.0,18.0,28.117723876344613,31000,15500.0,1352.135845899582
15550.0,311.0,100.0,14.0,28.342929181464985,31100,15550.0,1355.6640634536743
15600.0,312.0,100.0,19.0,29.764594309739966,31200,15600.0,1359.0237605571747
15650.0,313.0,100.0,23.0,28.990379195567684,31300,15650.0,1362.4731817245483
15700.0,314.0,100.0,17.0,26.718800862533005,31400,15700.0,1366.21586561203
15750.0,315.0,100.0,15.0,31.100613499298024,31500,15750.0,1369.4312365055084
15800.0,316.0,100.0,20.0,28.322553896060924,31600,15800.0,1372.961992263794
15850.0,317.0,100.0,18.0,30.58860491502979,31700,15850.0,1376.2311842441559
15900.0,318.0,100.0,19.0,28.34747675729452,31800,15900.0,1379.758835554123
15950.0,319.0,100.0,18.0,28.894456558707468,31900,15950.0,1383.219707250595
16000.0,320.0,100.0,0.0,28.871031080227635,32000,16000.0,1386.6833877563477
16050.0,321.0,100.0,20.0,4.758371168094205,32100,16050.0,1407.6989831924438
16100.0,322.0,100.0,15.0,28.527758748558753,32200,16100.0,1411.2043414115906
16150.0,323.0,100.0,19.0,28.982150044655118,32300,16150.0,1414.6547417640686
16200.0,324.0,100.0,19.0,29.595075013914464,32400,16200.0,1418.0336828231812
16250.0,325.0,100.0,14.0,29.481984116027732,32500,16250.0,1421.4255857467651
16300.0,326.0,100.0,17.0,28.364732114387472,32600,16300.0,1424.9510912895203
16350.0,327.0,100.0,13.0,30.134193774399186,32700,16350.0,1428.2695815563202
16400.0,328.0,100.0,23.0,28.802629488101612,32800,16400.0,1431.7414870262146
16450.0,329.0,100.0,25.0,28.66895728293212,32900,16450.0,1435.2295813560486
16500.0,330.0,100.0,20.0,29.00667900571426,33000,16500.0,1438.677063703537
16550.0,331.0,100.0,23.0,28.309017847494836,33100,16550.0,1442.2095077037811
16600.0,332.0,100.0,18.0,29.8937466230319,33200,16600.0,1445.5546894073486
16650.0,333.0,100.0,12.0,27.756390670743396,33300,16650.0,1449.1574640274048
16700.0,334.0,100.0,21.0,26.45442596700349,33400,16700.0,1452.9375505447388
16750.0,335.0,100.0,18.0,28.301260671075873,33500,16750.0,1456.470962524414
16800.0,336.0,100.0,20.0,29.121834800903088,33600,16800.0,1459.9048128128052
16850.0,337.0,100.0,22.0,28.1938041715874,33700,16850.0,1463.451691865921
16900.0,338.0,100.0,0.0,30.11954380456662,33800,16900.0,1466.77179646492
16950.0,339.0,100.0,18.0,27.06441897278294,33900,16950.0,1470.4666850566864
