buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
2050.0,41.0,100.0,0.0,2.8091309803572457,4100,2050.0,753.0631475448608
2100.0,42.0,100.0,0.0,5.536469130772139,4200,2100.0,771.1252014636993
2150.0,43.0,100.0,4.0,5.6743425369350735,4300,2150.0,788.7483892440796
2200.0,44.0,100.0,0.0,5.636218212585349,4400,2200.0,806.4907834529877
2250.0,45.0,100.0,0.0,5.553643640520033,4500,2250.0,824.4969806671143
2300.0,46.0,100.0,0.0,5.507860482742769,4600,2300.0,842.6528518199921
2350.0,47.0,100.0,0.0,5.713326517886027,4700,2350.0,860.1557905673981
2400.0,48.0,100.0,0.0,5.485693885598823,4800,2400.0,878.3850257396698
2450.0,49.0,100.0,0.0,5.586829305231426,4900,2450.0,896.2842664718628
2500.0,50.0,100.0,12.0,5.692862495792079,5000,2500.0,913.8501224517822
2550.0,51.0,100.0,8.0,5.5558234214419,5100,2550.0,931.84925532341
2600.0,52.0,100.0,0.0,5.44342842298826,5200,2600.0,950.2200310230255
2650.0,53.0,100.0,0.0,5.677514070151851,5300,2650.0,967.8333742618561
2700.0,54.0,100.0,0.0,5.559325935653624,5400,2700.0,985.8211674690247
2750.0,55.0,100.0,0.0,5.650670984037621,5500,2750.0,1003.5181810855865
2800.0,56.0,100.0,0.0,5.63367985027264,5600,2800.0,1021.2685697078705
2850.0,57.0,100.0,0.0,5.560085593660031,5700,2850.0,1039.2539052963257
2900.0,58.0,100.0,0.0,5.498079187182198,5800,2900.0,1057.4420762062073
2950.0,59.0,100.0,0.0,5.521437269440919,5900,2950.0,1075.5533027648926
3000.0,60.0,100.0,0.0,5.651769333056955,6000,3000.0,1093.2468774318695
3050.0,61.0,100.0,0.0,2.5671698213932,6100,3050.0,1132.20028090477
3100.0,62.0,100.0,0.0,5.463019542685669,6200,3100.0,1150.5051763057709
3150.0,63.0,100.0,0.0,5.576363325669558,6300,3150.0,1168.4380111694336
3200.0,64.0,100.0,0.0,5.676418445523298,6400,3200.0,1186.0547540187836
3250.0,65.0,100.0,0.0,5.555443707115984,6500,3250.0,1204.055116891861
3300.0,66.0,100.0,0.0,5.653282822472788,6600,3300.0,1221.7439546585083
3350.0,67.0,100.0,0.0,5.418904930576056,6700,3350.0,1240.1978681087494
3400.0,68.0,100.0,0.0,5.710922275828473,6800,3400.0,1257.708175420761
3450.0,69.0,100.0,0.0,5.573084637818739,6900,3450.0,1275.651560306549
3500.0,70.0,100.0,0.0,5.5226053452785715,7000,3500.0,1293.758956670761
3550.0,71.0,100.0,0.0,5.553052038189784,7100,3550.0,1311.7670722007751
3600.0,72.0,100.0,0.0,5.720899715818469,7200,3600.0,1329.246840953827
3650.0,73.0,100.0,0.0,5.510032188788344,7300,3650.0,1347.3955562114716
3700.0,74.0,100.0,0.0,5.479222065906032,7400,3700.0,1365.646322965622
3750.0,75.0,100.0,9.0,5.527369056148372,7500,3750.0,1383.738113641739
3800.0,76.0,100.0,0.0,5.725835547929367,7600,3800.0,1401.2028143405914
3850.0,77.0,100.0,0.0,5.486068143041017,7700,3850.0,1419.4308061599731
3900.0,78.0,100.0,0.0,5.5358966715966105,7800,3900.0,1437.4947271347046
3950.0,79.0,100.0,0.0,5.535369841946028,7900,3950.0,1455.560367822647
4000.0,80.0,100.0,0.0,5.419706389240194,8000,4000.0,1474.011552810669
4050.0,81.0,100.0,0.0,2.708247718003386,8100,4050.0,1510.935797214508
4100.0,82.0,100.0,0.0,5.416625857660667,8200,4100.0,1529.397475719452
4150.0,83.0,100.0,0.0,5.551915583113393,8300,4150.0,1547.4092774391174
4200.0,84.0,100.0,0.0,5.4668744519265795,8400,4200.0,1565.7012660503387
4250.0,85.0,100.0,0.0,5.719428112278936,8500,4250.0,1583.1855328083038
4300.0,86.0,100.0,0.0,5.372584464029458,8600,4300.0,1601.798549413681
4350.0,87.0,100.0,0.0,5.400235574317589,8700,4350.0,1620.3162605762482
4400.0,88.0,100.0,0.0,5.68371951638603,8800,4400.0,1637.9103734493256
4450.0,89.0,100.0,0.0,5.603877741282026,8900,4450.0,1655.7551600933075
4500.0,90.0,100.0,12.0,5.459846378296244,9000,4500.0,1674.0706942081451
4550.0,91.0,100.0,0.0,5.66641291695035,9100,4550.0,1691.7185440063477
4600.0,92.0,100.0,0.0,5.481364437242547,9200,4600.0,1709.9621772766113
4650.0,93.0,100.0,0.0,5.50375950781323,9300,4650.0,1728.1315760612488
4700.0,94.0,100.0,0.0,5.412227237195023,9400,4700.0,1746.6082589626312
4750.0,95.0,100.0,0.0,5.612701685825526,9500,4750.0,1764.4249913692474
4800.0,96.0,100.0,0.0,5.419197100130873,9600,4800.0,1782.8779101371765
4850.0,97.0,100.0,0.0,5.56994619628069,9700,4850.0,1800.8314056396484
4900.0,98.0,100.0,0.0,5.788376372257426,9800,4900.0,1818.1074075698853
4950.0,99.0,100.0,13.0,5.689733767432805,9900,4950.0,1835.6829228401184
5000.0,100.0,100.0,13.0,5.430386986203868,10000,5000.0,1854.0978169441223
5050.0,101.0,100.0,15.0,2.7856135467545755,10100,5050.0,1889.9965517520905
5100.0,102.0,100.0,10.0,5.608001259609658,10200,5100.0,1907.8282177448273
5150.0,103.0,100.0,0.0,5.72679058293861,10300,5150.0,1925.2900052070618
5200.0,104.0,100.0,15.0,5.665542654405307,10400,5200.0,1942.94056558609
5250.0,105.0,100.0,0.0,5.617180770422332,10500,5250.0,1960.7430913448334
5300.0,106.0,100.0,15.0,5.629154253630394,10600,5300.0,1978.5077502727509
5350.0,107.0,100.0,0.0,5.584969802403469,10700,5350.0,1996.41295003891
5400.0,108.0,100.0,0.0,5.604791324315663,10800,5400.0,2014.254828453064
5450.0,109.0,100.0,0.0,5.6192928253396355,10900,5450.0,2032.0506627559662
5500.0,110.0,100.0,12.0,5.532143910996604,11000,5500.0,2050.1268379688263
5550.0,111.0,100.0,10.0,5.665855060911498,11100,5550.0,2067.7764253616333
5600.0,112.0,100.0,16.0,5.356456700949932,11200,5600.0,2086.445484161377
5650.0,113.0,100.0,0.0,5.652206354832221,11300,5650.0,2104.1376910209656
5700.0,114.0,100.0,11.0,5.582993745796419,11400,5700.0,2122.0492284297943
5750.0,115.0,100.0,0.0,5.585498603653314,11500,5750.0,2139.9527337551117
5800.0,116.0,100.0,21.0,5.596372116507809,11600,5800.0,2157.821453332901
5850.0,117.0,100.0,0.0,5.629785910759784,11700,5850.0,2175.584119081497
5900.0,118.0,100.0,0.0,5.59930165722644,11800,5900.0,2193.443489551544
5950.0,119.0,100.0,0.0,5.6579549289275315,11900,5950.0,2211.117720603943
6000.0,120.0,100.0,0.0,5.591306529774102,12000,6000.0,2229.002628803253
6050.0,121.0,100.0,0.0,2.743171348967858,12100,6050.0,2265.456786632538
6100.0,122.0,100.0,0.0,5.560775051689982,12200,6100.0,2283.4398918151855
6150.0,123.0,100.0,13.0,5.654604703359893,12300,6150.0,2301.124594449997
6200.0,124.0,100.0,15.0,5.6289709031614334,12400,6200.0,2318.8898315429688
6250.0,125.0,100.0,0.0,5.385004678349149,12500,6250.0,2337.4599180221558
6300.0,126.0,100.0,0.0,5.5032036124745405,12600,6300.0,2355.6311523914337
6350.0,127.0,100.0,12.0,5.400757369774052,12700,6350.0,2374.1470749378204
6400.0,128.0,100.0,1.0,5.434603856977813,12800,6400.0,2392.5476808547974
6450.0,129.0,100.0,8.0,5.552138559473523,12900,6450.0,2410.558759212494
6500.0,130.0,100.0,0.0,5.304485633081909,13000,6500.0,2429.410728931427
6550.0,131.0,100.0,11.0,5.485664613013562,13100,6550.0,2447.6400611400604
6600.0,132.0,100.0,7.0,5.420934174324581,13200,6600.0,2466.087067127228
6650.0,133.0,100.0,2.0,5.5631599498280195,13300,6650.0,2484.0624630451202
6700.0,134.0,100.0,0.0,5.446442490080019,13400,6700.0,2502.4230723381042
6750.0,135.0,100.0,14.0,5.681655043417351,13500,6750.0,2520.0235781669617
6800.0,136.0,100.0,0.0,5.559499323974646,13600,6800.0,2538.0108098983765
6850.0,137.0,100.0,8.0,5.477240509236754,13700,6850.0,2556.268179655075
6900.0,138.0,100.0,0.0,5.596480839920453,13800,6900.0,2574.136551618576
6950.0,139.0,100.0,0.0,5.520360506849766,13900,6950.0,2592.2513110637665
7000.0,140.0,100.0,0.0,5.519847816955109,14000,7000.0,2610.3677530288696
7050.0,141.0,100.0,4.0,2.736010008713371,14100,7050.0,2646.917328119278
7100.0,142.0,100.0,14.0,5.510114708883996,14200,7100.0,2665.0657708644867
7150.0,143.0,100.0,12.0,5.398045953758316,14300,7150.0,2683.5909938812256
7200.0,144.0,100.0,0.0,5.502873002607784,14400,7200.0,2701.7633204460144
7250.0,145.0,100.0,9.0,5.626748455110696,14500,7250.0,2719.535574913025
7300.0,146.0,100.0,17.0,5.5625500148933975,14600,7300.0,2737.5129420757294
7350.0,147.0,100.0,6.0,5.533623130451383,14700,7350.0,2755.584285259247
7400.0,148.0,100.0,0.0,5.486144852031713,14800,7400.0,2773.8120217323303
7450.0,149.0,100.0,0.0,5.655506763153352,14900,7450.0,2791.4939036369324
7500.0,150.0,100.0,0.0,5.629898883525929,15000,7500.0,2809.2562127113342
7550.0,151.0,100.0,14.0,5.440401882958613,15100,7550.0,2827.6372084617615
7600.0,152.0,100.0,11.0,5.536902609496689,15200,7600.0,2845.6978480815887
7650.0,153.0,100.0,7.0,5.466411330515012,15300,7650.0,2863.991385936737
7700.0,154.0,100.0,5.0,5.564947806655988,15400,7700.0,2881.9610075950623
7750.0,155.0,100.0,8.0,5.629737398093904,15500,7750.0,2899.7238261699677
7800.0,156.0,100.0,9.0,5.458883161959949,15600,7800.0,2918.0425922870636
7850.0,157.0,100.0,14.0,5.499199546858942,15700,7850.0,2936.227057695389
7900.0,158.0,100.0,8.0,5.447211225449666,15800,7900.0,2954.5850763320923
7950.0,159.0,100.0,9.0,5.61202024200237,15900,7950.0,2972.403972387314
8000.0,160.0,100.0,8.0,5.417948056081283,16000,8000.0,2990.8611450195312
8050.0,161.0,100.0,7.0,2.806066795859929,16100,8050.0,3026.4982159137726
8100.0,162.0,100.0,7.0,5.42849096300714,16200,8100.0,3044.9195420742035
8150.0,163.0,100.0,9.0,5.5129105596669445,16300,8150.0,3063.058781147003
8200.0,164.0,100.0,9.0,5.594859163964526,16400,8200.0,3080.932332754135
8250.0,165.0,100.0,14.0,5.356681766714542,16500,8250.0,3099.600606441498
8300.0,166.0,100.0,10.0,5.497153515732548,16600,8300.0,3117.791839838028
8350.0,167.0,100.0,13.0,5.456069646975473,16700,8350.0,3136.1200528144836
8400.0,168.0,100.0,14.0,5.5207206163699745,16800,8400.0,3154.233631134033
8450.0,169.0,100.0,9.0,5.323410288393443,16900,8450.0,3173.0185821056366
8500.0,170.0,100.0,0.0,5.613697939920842,17000,8500.0,3190.832152366638
8550.0,171.0,100.0,12.0,5.549164100981698,17100,8550.0,3208.8528850078583
8600.0,172.0,100.0,13.0,5.491675987262121,17200,8600.0,3227.0622630119324
8650.0,173.0,100.0,13.0,5.476003604030234,17300,8650.0,3245.3237566947937
8700.0,174.0,100.0,15.0,5.5059848631834365,17400,8700.0,3263.485812187195
8750.0,175.0,100.0,13.0,5.691915266525107,17500,8750.0,3281.05459189415
8800.0,176.0,100.0,12.0,5.4995369985086375,17600,8800.0,3299.237940788269
8850.0,177.0,100.0,10.0,5.515227954188214,17700,8850.0,3317.369558572769
8900.0,178.0,100.0,13.0,5.487802117656596,17800,8900.0,3335.5917904376984
8950.0,179.0,100.0,12.0,5.356748674409354,17900,8950.0,3354.2598316669464
9000.0,180.0,100.0,15.0,5.532727052484718,18000,9000.0,3372.3341019153595
9050.0,181.0,100.0,11.0,2.6517482561340437,18100,9050.0,3410.0450727939606
9100.0,182.0,100.0,10.0,5.3745275749534,18200,9100.0,3428.6513595581055
9150.0,183.0,100.0,19.0,5.577144777982166,18300,9150.0,3446.5816819667816
9200.0,184.0,100.0,16.0,5.459500704060538,18400,9200.0,3464.898375749588
9250.0,185.0,100.0,13.0,5.391553780353813,18500,9250.0,3483.4459052085876
9300.0,186.0,100.0,0.0,5.6413616716652895,18600,9300.0,3501.172122478485
9350.0,187.0,100.0,15.0,5.555769183873346,18700,9350.0,3519.1714310646057
9400.0,188.0,100.0,16.0,5.413732665920364,18800,9400.0,3537.642975091934
9450.0,189.0,100.0,9.0,5.571226649498862,18900,9450.0,3555.592344522476
9500.0,190.0,100.0,0.0,5.481687810890721,19000,9500.0,3573.834901571274
9550.0,191.0,100.0,0.0,5.568979828078375,19100,9550.0,3591.7915122509003
9600.0,192.0,100.0,16.0,5.337337734710199,19200,9600.0,3610.5274455547333
9650.0,193.0,100.0,12.0,5.484958363107847,19300,9650.0,3628.759124994278
9700.0,194.0,100.0,13.0,5.5195667025175625,19400,9700.0,3646.876489877701
9750.0,195.0,100.0,13.0,5.4030890882528055,19500,9750.0,3665.3844208717346
9800.0,196.0,100.0,0.0,5.354915064422785,19600,9800.0,3684.05885386467
9850.0,197.0,100.0,14.0,5.4218989024876105,19700,9850.0,3702.5025775432587
9900.0,198.0,100.0,13.0,5.465348086948871,19800,9900.0,3720.7996742725372
9950.0,199.0,100.0,14.0,5.43860661431339,19900,9950.0,3739.1867365837097
10000.0,200.0,100.0,15.0,5.562274123587584,20000,10000.0,3757.1649954319
10050.0,201.0,100.0,5.0,2.7607797459285974,20100,10050.0,3793.386647462845
10100.0,202.0,100.0,11.0,5.46338573101205,20200,10100.0,3811.6903162002563
10150.0,203.0,100.0,13.0,5.503743041645291,20300,10150.0,3829.8597695827484
10200.0,204.0,100.0,14.0,5.535206940303293,20400,10200.0,3847.925942182541
10250.0,205.0,100.0,17.0,5.4164511241524105,20500,10250.0,3866.3882155418396
10300.0,206.0,100.0,12.0,5.592732470897998,20600,10300.0,3884.268563747406
10350.0,207.0,100.0,10.0,5.3343901969103245,20700,10350.0,3903.0148496627808
10400.0,208.0,100.0,16.0,5.568592324850626,20800,10400.0,3920.972710132599
10450.0,209.0,100.0,8.0,5.5051834094671,20900,10450.0,3939.137409925461
10500.0,210.0,100.0,17.0,5.339962249177783,21000,10500.0,3957.864134788513
10550.0,211.0,100.0,18.0,5.527980844153752,21100,10550.0,3975.9539391994476
10600.0,212.0,100.0,12.0,5.480270450690306,21200,10600.0,3994.201198577881
10650.0,213.0,100.0,8.0,5.690978776724987,21300,10650.0,4011.7728686332703
10700.0,214.0,100.0,17.0,5.423406982232543,21400,10700.0,4030.2114634513855
10750.0,215.0,100.0,13.0,5.525956589497678,21500,10750.0,4048.307878255844
10800.0,216.0,100.0,17.0,5.5616503708021945,21600,10800.0,4066.2881531715393
10850.0,217.0,100.0,12.0,5.398233466688608,21700,10850.0,4084.812732219696
10900.0,218.0,100.0,13.0,5.5752198297126405,21800,10900.0,4102.749245166779
10950.0,219.0,100.0,20.0,5.434931032821468,21900,10950.0,4121.148743152618
11000.0,220.0,100.0,14.0,5.478506239016434,22000,11000.0,4139.401894807816
11050.0,221.0,100.0,16.0,2.726170384622087,22100,11050.0,4176.083388566971
11100.0,222.0,100.0,18.0,5.489091339463299,22200,11100.0,4194.301340818405
11150.0,223.0,100.0,15.0,5.358582719015842,22300,11150.0,4212.962992191315
11200.0,224.0,100.0,17.0,5.494943858622329,22400,11200.0,4231.161540985107
11250.0,225.0,100.0,10.0,5.599058507923015,22500,11250.0,4249.021687030792
11300.0,226.0,100.0,8.0,5.54326502796245,22600,11300.0,4267.0615973472595
11350.0,227.0,100.0,16.0,5.535458309590921,22700,11350.0,4285.126949071884
11400.0,228.0,100.0,12.0,5.444797243060448,22800,11400.0,4303.493106842041
11450.0,229.0,100.0,14.0,5.475142526793293,22900,11450.0,4321.7574717998505
11500.0,230.0,100.0,14.0,5.485218244794347,23000,11500.0,4339.988287448883
11550.0,231.0,100.0,6.0,5.633246596487734,23100,11550.0,4357.740040540695
11600.0,232.0,100.0,13.0,5.295680716980674,23200,11600.0,4376.623354673386
11650.0,233.0,100.0,11.0,5.411583546561882,23300,11650.0,4395.102234840393
11700.0,234.0,100.0,12.0,5.360865273479534,23400,11700.0,4413.755940437317
11750.0,235.0,100.0,14.0,5.499996013644247,23500,11750.0,4431.937772274017
11800.0,236.0,100.0,10.0,5.517085711395646,23600,11800.0,4450.063284635544
11850.0,237.0,100.0,14.0,5.453023153257067,23700,11850.0,4468.401736497879
11900.0,238.0,100.0,10.0,5.596935343548792,23800,11900.0,4486.268657922745
11950.0,239.0,100.0,15.0,5.291955878935588,23900,11950.0,4505.165263414383
12000.0,240.0,100.0,19.0,5.474856156753325,24000,12000.0,4523.430584430695
12050.0,241.0,100.0,15.0,2.719961105170445,24100,12050.0,4560.195816516876
12100.0,242.0,100.0,0.0,5.406668326189869,24200,12100.0,4578.691495418549
12150.0,243.0,100.0,8.0,5.549215860282301,24300,12150.0,4596.712060451508
12200.0,244.0,100.0,9.0,5.633402230284152,24400,12200.0,4614.4633231163025
12250.0,245.0,100.0,14.0,5.399490118587201,24500,12250.0,4632.9835913181305
12300.0,246.0,100.0,5.0,5.393284201940837,24600,12300.0,4651.525169610977
12350.0,247.0,100.0,12.0,5.446354228136332,24700,12350.0,4669.8860766887665
12400.0,248.0,100.0,16.0,5.3908928943978776,24800,12400.0,4688.435879945755
12450.0,249.0,100.0,11.0,5.37552807627447,24900,12450.0,4707.038703918457
12500.0,250.0,100.0,2.0,5.584205337303894,25000,12500.0,4724.946355819702
12550.0,251.0,100.0,16.0,5.4432559825372655,25100,12550.0,4743.317713499069
12600.0,252.0,100.0,9.0,5.328762601089235,25200,12600.0,4762.083796977997
12650.0,253.0,100.0,15.0,5.571645974740354,25300,12650.0,4780.03181552887
12700.0,254.0,100.0,5.0,5.468856143729794,25400,12700.0,4798.317175626755
12750.0,255.0,100.0,19.0,5.434297491038173,25500,12750.0,4816.718818902969
12800.0,256.0,100.0,12.0,5.468528649590753,25600,12800.0,4835.005274057388
12850.0,257.0,100.0,16.0,5.579339709991671,25700,12850.0,4852.928542852402
12900.0,258.0,100.0,10.0,5.342669172707263,25800,12900.0,4871.64577960968
12950.0,259.0,100.0,8.0,5.575244507728764,25900,12950.0,4889.582212924957
13000.0,260.0,100.0,17.0,5.389125161043695,26000,13000.0,4908.138101100922
13050.0,261.0,100.0,16.0,2.7237533338396003,26100,13050.0,4944.852145910263
13100.0,262.0,100.0,17.0,5.421437202850771,26200,13100.0,4963.297439813614
13150.0,263.0,100.0,15.0,5.642920456302395,26300,13150.0,4981.018760681152
13200.0,264.0,100.0,14.0,5.296793077287605,26400,13200.0,4999.898109197617
13250.0,265.0,100.0,17.0,5.44697834673956,26500,13250.0,5018.256912231445
13300.0,266.0,100.0,15.0,5.37064784653527,26600,13300.0,5036.876640796661
13350.0,267.0,100.0,17.0,5.267414894308139,26700,13350.0,5055.861286401749
13400.0,268.0,100.0,16.0,5.250165589161009,26800,13400.0,5074.908305168152
13450.0,269.0,100.0,13.0,5.482255562190832,26900,13450.0,5093.148973464966
13500.0,270.0,100.0,18.0,5.247108054081128,27000,13500.0,5112.207091093063
13550.0,271.0,100.0,15.0,5.402090199789823,27100,13550.0,5130.718444824219
13600.0,272.0,100.0,21.0,5.41529689317859,27200,13600.0,5149.184653759003
13650.0,273.0,100.0,16.0,5.395840615281935,27300,13650.0,5167.7174479961395
13700.0,274.0,100.0,14.0,5.467788741416168,27400,13700.0,5186.006377220154
13750.0,275.0,100.0,21.0,5.592616585103808,27500,13750.0,5203.887095928192
13800.0,276.0,100.0,19.0,5.526059026575545,27600,13800.0,5221.983175754547
13850.0,277.0,100.0,14.0,5.333620213998225,27700,13850.0,5240.732167482376
13900.0,278.0,100.0,18.0,5.507302312451574,27800,13900.0,5258.889878511429
13950.0,279.0,100.0,0.0,5.403217925407967,27900,13950.0,5277.39736866951
14000.0,280.0,100.0,20.0,5.441138491144923,28000,14000.0,5295.77587556839
14050.0,281.0,100.0,0.0,2.7123141882576403,28100,14050.0,5332.644761323929
14100.0,282.0,100.0,11.0,5.212648852033965,28200,14100.0,5351.8288667202
14150.0,283.0,100.0,17.0,5.417622011982746,28300,14150.0,5370.287149906158
14200.0,284.0,100.0,16.0,5.446353308756141,28400,14200.0,5388.648059844971
14250.0,285.0,100.0,15.0,5.206547604424957,28500,14250.0,5407.854645729065
14300.0,286.0,100.0,14.0,5.3635315013729405,28600,14300.0,5426.499078512192
14350.0,287.0,100.0,13.0,5.525926303214163,28700,14350.0,5444.595592498779
14400.0,288.0,100.0,14.0,5.376609036176162,28800,14400.0,5463.194677114487
14450.0,289.0,100.0,23.0,5.393179970847051,28900,14450.0,5481.736613988876
14500.0,290.0,100.0,7.0,5.411626836203889,29000,14500.0,5500.215346336365
14550.0,291.0,100.0,10.0,5.557243100210235,29100,14550.0,5518.209880590439
14600.0,292.0,100.0,12.0,5.345405546558689,29200,14600.0,5536.917535305023
14650.0,293.0,100.0,15.0,5.327168186374478,29300,14650.0,5555.689235210419
14700.0,294.0,100.0,18.0,5.515945793308583,29400,14700.0,5573.818492889404
14750.0,295.0,100.0,16.0,5.397357776933617,29500,14750.0,5592.346077442169
14800.0,296.0,100.0,0.0,5.469885870248322,29600,14800.0,5610.627995252609
14850.0,297.0,100.0,9.0,5.363002336342692,29700,14850.0,5629.27426815033
14900.0,298.0,100.0,0.0,5.513424570697828,29800,14900.0,5647.411816596985
14950.0,299.0,100.0,17.0,5.332488672747339,29900,14950.0,5666.1647872924805
15000.0,300.0,100.0,16.0,5.569033140794272,30000,15000.0,5684.121226072311
15050.0,301.0,100.0,12.0,2.683909829699835,30100,15050.0,5721.380302667618
15100.0,302.0,100.0,14.0,5.331365675751512,30200,15100.0,5740.137223243713
15150.0,303.0,100.0,12.0,5.440441259666347,30300,15150.0,5758.518085718155
15200.0,304.0,100.0,0.0,5.449996276625554,30400,15200.0,5776.866722583771
15250.0,305.0,100.0,12.0,5.477246088267611,30500,15250.0,5795.124073266983
15300.0,306.0,100.0,18.0,5.508679862934436,30600,15300.0,5813.277243614197
15350.0,307.0,100.0,17.0,5.344906719596353,30700,15350.0,5831.986644268036
15400.0,308.0,100.0,14.0,5.477993852762407,30800,15400.0,5850.241503000259
15450.0,309.0,100.0,15.0,5.481046760146196,30900,15450.0,5868.486193418503
15500.0,310.0,100.0,18.0,5.521953453385294,31000,15500.0,5886.595727443695
15550.0,311.0,100.0,11.0,5.3058164003320485,31100,15550.0,5905.442968845367
15600.0,312.0,100.0,17.0,5.496926360967973,31200,15600.0,5923.6349539756775
15650.0,313.0,100.0,20.0,5.304162503409549,31300,15650.0,5942.488072156906
15700.0,314.0,100.0,15.0,5.451187027562292,31400,15700.0,5960.832701206207
15750.0,315.0,100.0,14.0,5.340636614788065,31500,15750.0,5979.557061433792
15800.0,316.0,100.0,18.0,5.485063087515698,31600,15800.0,5997.78839302063
15850.0,317.0,100.0,15.0,5.193318152460288,31700,15850.0,6017.043905735016
15900.0,318.0,100.0,18.0,5.465201956238919,31800,15900.0,6035.341491699219
15950.0,319.0,100.0,17.0,5.279558013442034,31900,15950.0,6054.282471895218
16000.0,320.0,100.0,12.0,5.375728979132443,32000,16000.0,6072.884600639343
16050.0,321.0,100.0,12.0,2.6965715911622303,32100,16050.0,6109.968727111816
16100.0,322.0,100.0,15.0,5.264371797864783,32200,16100.0,6128.964346647263
16150.0,323.0,100.0,18.0,5.228126097449844,32300,16150.0,6148.09165930748
16200.0,324.0,100.0,0.0,5.346051033166108,32400,16200.0,6166.797055244446
16250.0,325.0,100.0,11.0,5.463779441777951,32500,16250.0,6185.099404811859
16300.0,326.0,100.0,18.0,5.174380452020309,32600,16300.0,6204.425390958786
16350.0,327.0,100.0,16.0,5.31199442587499,32700,16350.0,6223.250712633133
16400.0,328.0,100.0,21.0,5.33031901960044,32800,16400.0,6242.0113162994385
16450.0,329.0,100.0,0.0,5.147625253729831,32900,16450.0,6261.437750577927
16500.0,330.0,100.0,15.0,5.3613792824348465,33000,16500.0,6280.089668035507
16550.0,331.0,100.0,17.0,5.285736820209973,33100,16550.0,6299.008507013321
16600.0,332.0,100.0,15.0,5.298412663122184,33200,16600.0,6317.882084846497
16650.0,333.0,100.0,11.0,5.290336300491521,33300,16650.0,6336.784475326538
16700.0,334.0,100.0,18.0,5.352051753779415,33400,16700.0,6355.468899011612
16750.0,335.0,100.0,17.0,5.19695998637043,33500,16750.0,6374.7109179496765
16800.0,336.0,100.0,16.0,5.3314790520346165,33600,16800.0,6393.467440128326
16850.0,337.0,100.0,17.0,5.39105198561421,33700,16850.0,6412.0166964530945
